样点,点号,经度,纬度,pH值,全碳(g/kg),有机碳(g/kg),容重(g/cm3),N(g/kg),A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
92,GNL076,123.432928066,47.9776633832,5.84,23.6,23.4,1.338447,2.069,-0.010396001537870049,-0.03543252595155709,0.3553094963475586,-0.1929104190695886,-0.1085121107266436,0.03844675124951941,-0.28444444444444444,0.37425605536332185,0.0271280276816609,0.006151480199923107,0.16000000000000003,-0.12456747404844293,0.12456747404844293,0.09842368319876971,-0.16633602460592078,-0.05536332179930796,-0.05536332179930796,0.09842368319876971,-0.11909265667051133,0.05173394848135333,0.08882737408688965,0.029773164167627833,0.07111111111111111,-0.029773164167627833,0.0629911572472126,0.14769703960015382,0.024605920799692427,0.05173394848135333,0.24415224913494812,0.007443291041906958,0.022206843521722412,0.044844290657439445,-0.14173010380622836,0.07111111111111111,-0.17279507881584008,0.1085121107266436,0.03844675124951941,-0.0629911572472126,0.04822760476739715,-0.041584006151480196,-0.11374086889657825,-0.08882737408688965,-0.05536332179930796,-0.019930795847750864,-0.10340638216070744,0.17279507881584008,0.17279507881584008,-0.16000000000000003,0.029773164167627833,-0.03254133025759323,0.09842368319876971,0.024605920799692427,-0.0629911572472126,-0.11374086889657825,0.007443291041906958,0.10340638216070744,0.13016532103037293,0.03254133025759323,-0.1929104190695886,-0.10340638216070744,-0.14769703960015382,-0.05911572472126105,-0.1929104190695886,0.004982698961937716
93,GNL077,123.498919699,47.9879618165,7.1,19.5,18.9,1.245313,0.944,0.01574778931180315,0.0271280276816609,0.28444444444444444,-0.2761399461745483,-0.07535563244905807,0.11909265667051133,-0.3278123798539023,0.24415224913494812,0.019930795847750864,0.01384083044982699,0.10340638216070744,-0.09842368319876971,0.03543252595155709,0.16633602460592078,-0.15378700499807765,0.04822760476739715,0.05536332179930796,0.008858131487889272,-0.029773164167627833,0.03543252595155709,0.029773164167627833,-0.022206843521722412,0.13016532103037293,-0.06698961937716265,-0.08421376393694734,0.11909265667051133,0.11909265667051133,-0.10340638216070744,0.37425605536332185,-0.01574778931180315,0.01384083044982699,0.07111111111111111,-0.14173010380622836,0.008858131487889272,-0.16000000000000003,0.28444444444444444,0.03844675124951941,0.041584006151480196,0.05173394848135333,0.05911572472126105,-0.07972318339100345,-0.017777777777777778,-0.09842368319876971,-0.0271280276816609,-0.05911572472126105,0.14173010380622836,0.11374086889657825,-0.08421376393694734,0.03844675124951941,-0.09842368319876971,0.2364628988850442,-0.05173394848135333,-0.1085121107266436,-0.03254133025759323,0.05173394848135333,-0.017777777777777778,0.010396001537870049,-0.03543252595155709,-0.0629911572472126,-0.14769703960015382,-0.2069357939254133,-0.06698961937716265,-0.05173394848135333,0.01384083044982699
94,GNL088,123.293204566,47.9423075999,5.47,30.8,29.7,1.07315,2.768,-0.03844675124951941,0.09356401384083046,0.34602076124567477,-0.2599000384467512,-0.12456747404844293,0.03254133025759323,-0.2761399461745483,0.28444444444444444,0.13588619761630144,-0.10340638216070744,0.16000000000000003,-0.09842368319876971,0.14173010380622836,0.13588619761630144,-0.1085121107266436,-0.007443291041906958,0.022206843521722412,0.05173394848135333,-0.13016532103037293,-0.006151480199923107,0.05536332179930796,0.03543252595155709,0.10340638216070744,-0.012056901191849288,-0.04822760476739715,0.14173010380622836,0.09356401384083046,-0.0629911572472126,0.2599000384467512,-0.03254133025759323,0.07111111111111111,0.05911572472126105,-0.07972318339100345,0.05536332179930796,-0.11374086889657825,0.13588619761630144,-0.05536332179930796,0.12456747404844293,0.09842368319876971,-0.04822760476739715,-0.03844675124951941,-0.05536332179930796,-0.01574778931180315,-0.09356401384083046,-0.11909265667051133,0.1085121107266436,0.13016532103037293,-0.07111111111111111,0.06698961937716265,-0.017777777777777778,0.1929104190695886,0.01574778931180315,-0.16633602460592078,-0.002214532871972318,0.05911572472126105,0.09356401384083046,0.07972318339100345,-0.08882737408688965,-0.17279507881584008,-0.186082276047674,-0.19986159169550174,-0.09356401384083046,-0.14769703960015382,0.09356401384083046
95,GNL091,123.529174532,47.9542660166,7.89,15.6,14.5,1.223041,1.233,0.008858131487889272,-0.019930795847750864,0.29287197231833906,-0.2679584775086506,-0.08421376393694734,0.05536332179930796,-0.3014225297962323,0.24415224913494812,0.024605920799692427,-0.044844290657439445,0.16000000000000003,-0.14173010380622836,0.09356401384083046,0.09842368319876971,-0.21413302575932336,0.008858131487889272,-9.84236831987697E-4,0.06698961937716265,-0.07111111111111111,0.0629911572472126,0.05911572472126105,0.01384083044982699,0.09356401384083046,-0.03844675124951941,-0.04822760476739715,0.09356401384083046,0.09356401384083046,-0.017777777777777778,0.37425605536332185,-0.03543252595155709,0.03844675124951941,-9.84236831987697E-4,-0.14173010380622836,0.05536332179930796,-0.16000000000000003,0.24415224913494812,-0.006151480199923107,0.007443291041906958,0.07111111111111111,0.017777777777777778,-0.12456747404844293,-0.07111111111111111,-0.06698961937716265,-0.006151480199923107,-0.10340638216070744,0.16000000000000003,0.13588619761630144,-0.09842368319876971,0.0271280276816609,-0.07535563244905807,0.19986159169550174,-0.041584006151480196,-0.13016532103037293,-0.08421376393694734,0.041584006151480196,0.03844675124951941,0.0629911572472126,-0.022206843521722412,-0.11374086889657825,-0.11909265667051133,-0.21413302575932336,-0.0629911572472126,-0.08882737408688965,0.012056901191849288
96,GNB020,123.783036765,47.9798741501,6.38,18.3,17.4,0.850565,1.35,-0.012056901191849288,0.06698961937716265,0.3014225297962323,-0.2761399461745483,-0.08882737408688965,0.11374086889657825,-0.2519646289888504,0.21413302575932336,0.01574778931180315,-0.08421376393694734,0.15378700499807765,-0.11909265667051133,0.06698961937716265,0.09842368319876971,-0.15378700499807765,0.0015378700499807767,-0.022206843521722412,0.13016532103037293,-0.07972318339100345,0.1085121107266436,0.05536332179930796,0.0629911572472126,0.19986159169550174,-0.07972318339100345,-0.07972318339100345,0.186082276047674,0.12456747404844293,-0.11374086889657825,0.2364628988850442,-0.03254133025759323,0.041584006151480196,-0.01574778931180315,-0.08882737408688965,0.024605920799692427,-0.11909265667051133,0.14173010380622836,0.007443291041906958,0.11909265667051133,0.09356401384083046,0.003936947327950788,-0.07972318339100345,-0.06698961937716265,-0.0629911572472126,-0.041584006151480196,-0.09356401384083046,0.21413302575932336,0.1085121107266436,-0.06698961937716265,0.13016532103037293,-0.041584006151480196,0.2679584775086506,0.03254133025759323,-0.13016532103037293,-0.05911572472126105,0.0629911572472126,-0.004982698961937716,0.0629911572472126,-0.041584006151480196,-0.13588619761630144,-0.17937716262975778,-0.1929104190695886,-0.08421376393694734,-0.16633602460592078,0.017777777777777778
97,GNB026,123.696353665,47.9065721831,5.1,11.7,10.5,1.327335,1.089,-0.04822760476739715,0.019930795847750864,0.2761399461745483,-0.19986159169550174,-0.08882737408688965,0.0271280276816609,-0.29287197231833906,0.2761399461745483,0.029773164167627833,-0.06698961937716265,0.2069357939254133,-0.11909265667051133,0.05173394848135333,0.09356401384083046,-0.186082276047674,0.017777777777777778,0.003014225297962322,0.022206843521722412,-0.12456747404844293,0.1085121107266436,0.13016532103037293,-0.03844675124951941,0.1929104190695886,-0.07111111111111111,0.01384083044982699,0.2288965782391388,0.1085121107266436,-0.017777777777777778,0.31009611687812383,-0.017777777777777778,-0.008858131487889272,0.012056901191849288,-0.08882737408688965,0.019930795847750864,-0.0629911572472126,0.17937716262975778,0.04822760476739715,0.007443291041906958,0.05911572472126105,-0.017777777777777778,-0.10340638216070744,-0.12456747404844293,-0.044844290657439445,-0.019930795847750864,-0.13588619761630144,0.15378700499807765,0.2069357939254133,-0.09842368319876971,0.06698961937716265,-0.05173394848135333,0.19986159169550174,-0.003014225297962322,-0.11374086889657825,-0.04822760476739715,0.08882737408688965,0.05173394848135333,0.06698961937716265,-0.024605920799692427,-0.08882737408688965,-0.17937716262975778,-0.21413302575932336,-0.04822760476739715,-0.08421376393694734,-0.01384083044982699
98,GNB027,123.778784878,47.8476997728,7.97,18.3,12.3,1.410426,1.627,-0.0271280276816609,0.08421376393694734,0.1929104190695886,-0.28444444444444444,-0.09356401384083046,0.006151480199923107,-0.24415224913494812,0.2288965782391388,0.12456747404844293,-0.03254133025759323,0.10340638216070744,-0.03844675124951941,0.1085121107266436,0.14173010380622836,-0.17279507881584008,-0.017777777777777778,-0.022206843521722412,0.017777777777777778,-0.07111111111111111,0.03254133025759323,0.019930795847750864,0.03543252595155709,0.09356401384083046,0.017777777777777778,-0.07535563244905807,0.08421376393694734,0.12456747404844293,-0.044844290657439445,0.33685505574778934,-0.10340638216070744,0.07111111111111111,-0.04822760476739715,-0.10340638216070744,-0.041584006151480196,-0.07972318339100345,0.2599000384467512,-0.041584006151480196,0.05173394848135333,0.11909265667051133,-0.019930795847750864,-0.09356401384083046,-0.05173394848135333,-0.04822760476739715,-0.11909265667051133,-0.09842368319876971,0.16633602460592078,0.16633602460592078,-0.06698961937716265,0.07535563244905807,-0.024605920799692427,0.22145328719723184,0.0015378700499807767,-0.15378700499807765,-0.0629911572472126,0.09842368319876971,0.03844675124951941,0.044844290657439445,-0.07972318339100345,-0.13588619761630144,-0.2679584775086506,-0.2519646289888504,-0.07972318339100345,-0.11909265667051133,0.05173394848135333
99,GNB028,123.872220365,47.9217523669,6.24,23.1,20,0.995684,2.288,-0.03844675124951941,-0.003014225297962322,0.22145328719723184,-0.2519646289888504,-0.14769703960015382,0.07972318339100345,-0.3188927335640138,0.186082276047674,0.0629911572472126,0.0271280276816609,0.09356401384083046,-0.14769703960015382,0.11374086889657825,0.08882737408688965,-0.17937716262975778,0.019930795847750864,-0.017777777777777778,2.4605920799692423E-4,-0.11374086889657825,0.06698961937716265,0.024605920799692427,0.05536332179930796,0.06698961937716265,-0.01574778931180315,-0.11374086889657825,0.15378700499807765,0.09356401384083046,-0.07111111111111111,0.36472126105344094,-0.044844290657439445,0.07111111111111111,-0.01574778931180315,-0.09356401384083046,-0.0629911572472126,-0.12456747404844293,0.2679584775086506,0.0271280276816609,0.03844675124951941,0.05173394848135333,0.024605920799692427,-0.13016532103037293,-0.07111111111111111,-0.09356401384083046,-0.05173394848135333,-0.09356401384083046,0.2069357939254133,0.11909265667051133,-0.03844675124951941,0.0629911572472126,-0.0629911572472126,0.2288965782391388,-0.006151480199923107,-0.09842368319876971,-0.07972318339100345,0.044844290657439445,-0.029773164167627833,0.11374086889657825,-0.0271280276816609,-0.16000000000000003,-0.13016532103037293,-0.2069357939254133,-0.09842368319876971,-0.14173010380622836,0.044844290657439445
100,GNB034,123.949192148,47.8648018998,7.46,52.8,51.5,1.076755,1.386,-0.07111111111111111,0.029773164167627833,0.16633602460592078,-0.186082276047674,-0.11909265667051133,-0.03543252595155709,-0.2599000384467512,0.2761399461745483,0.017777777777777778,0.022206843521722412,0.16000000000000003,-0.16633602460592078,0.11909265667051133,0.05911572472126105,-0.22145328719723184,-0.05536332179930796,-0.041584006151480196,-0.004982698961937716,-0.15378700499807765,0.08421376393694734,0.03254133025759323,0.003014225297962322,0.06698961937716265,-0.041584006151480196,-0.022206843521722412,0.24415224913494812,0.07972318339100345,-0.017777777777777778,0.33685505574778934,-0.05173394848135333,0.06698961937716265,-0.002214532871972318,-0.11374086889657825,5.536332179930795E-4,-0.0629911572472126,0.19986159169550174,0.008858131487889272,0.03254133025759323,0.11374086889657825,-0.03254133025759323,-0.08421376393694734,-0.11374086889657825,-0.04822760476739715,-0.01574778931180315,-0.044844290657439445,0.2519646289888504,0.16633602460592078,-0.0629911572472126,0.04822760476739715,-0.03254133025759323,0.14173010380622836,0.05536332179930796,-0.08421376393694734,-0.03844675124951941,0.05536332179930796,0.03844675124951941,0.17279507881584008,9.84236831987697E-4,-0.186082276047674,-0.22145328719723184,-0.21413302575932336,-0.08882737408688965,-0.13588619761630144,0.07535563244905807
101,GNB001,124.220011698,48.4736310831,6.45,21.5,21.1,1.127507,1.688,-0.08421376393694734,0.10340638216070744,0.2519646289888504,-0.2069357939254133,-0.09356401384083046,0.003014225297962322,-0.2069357939254133,0.3188927335640138,0.14769703960015382,-0.08882737408688965,0.14769703960015382,-0.07535563244905807,0.13588619761630144,0.09356401384083046,-0.16000000000000003,-0.022206843521722412,-0.029773164167627833,0.05173394848135333,-0.09356401384083046,0.041584006151480196,-0.004982698961937716,0.03254133025759323,0.19986159169550174,-0.0271280276816609,-0.05536332179930796,0.14769703960015382,0.03543252595155709,-0.010396001537870049,0.2364628988850442,-0.0629911572472126,0.08882737408688965,-0.03254133025759323,-0.11374086889657825,0.05911572472126105,-0.10340638216070744,0.14173010380622836,-0.09842368319876971,0.08882737408688965,0.16633602460592078,-0.022206843521722412,-0.012056901191849288,-0.03543252595155709,-5.536332179930795E-4,-0.05911572472126105,-0.10340638216070744,0.19986159169550174,0.11374086889657825,-0.022206843521722412,0.041584006151480196,-0.05911572472126105,0.186082276047674,0.044844290657439445,-0.186082276047674,-0.08882737408688965,0.1085121107266436,0.05536332179930796,0.08882737408688965,0.03254133025759323,-0.2364628988850442,-0.2069357939254133,-0.22145328719723184,-0.09842368319876971,-0.16633602460592078,0.05536332179930796
102,GNB002,124.228736281,48.3479540658,6.04,17.2,16.8,1.065041,1.268,-0.0629911572472126,0.03844675124951941,0.186082276047674,-0.16633602460592078,-0.16000000000000003,0.029773164167627833,-0.19986159169550174,0.28444444444444444,0.0271280276816609,0.004982698961937716,0.16000000000000003,-0.13588619761630144,0.186082276047674,-0.003014225297962322,-0.2288965782391388,-0.08421376393694734,-0.07972318339100345,-0.029773164167627833,-0.14173010380622836,0.09842368319876971,-0.03543252595155709,-0.03543252595155709,0.12456747404844293,0.004982698961937716,0.03543252595155709,0.12456747404844293,-0.029773164167627833,-0.041584006151480196,0.2679584775086506,0.019930795847750864,0.03844675124951941,-0.05173394848135333,-0.07535563244905807,0.006151480199923107,-0.10340638216070744,0.17937716262975778,-0.019930795847750864,-0.019930795847750864,0.08421376393694734,-0.04822760476739715,-0.13588619761630144,-0.0629911572472126,-0.05911572472126105,-0.03543252595155709,-0.044844290657439445,0.2288965782391388,0.16633602460592078,-0.05911572472126105,0.10340638216070744,-0.029773164167627833,0.14173010380622836,0.06698961937716265,-0.14769703960015382,-0.17937716262975778,0.08882737408688965,-0.03254133025759323,0.21413302575932336,0.022206843521722412,-0.2599000384467512,-0.14769703960015382,-0.2069357939254133,-0.13588619761630144,-0.16633602460592078,0.03844675124951941
103,GNB003,124.061676931,48.3412163665,6.06,22.1,21.9,0.661867,0.924,-0.03254133025759323,-0.03543252595155709,0.186082276047674,-0.16633602460592078,-0.09842368319876971,-0.007443291041906958,-0.2519646289888504,0.2679584775086506,0.05911572472126105,-0.012056901191849288,0.19986159169550174,-0.11374086889657825,0.1085121107266436,0.012056901191849288,-0.2288965782391388,-0.05536332179930796,-0.03254133025759323,0.024605920799692427,-0.11909265667051133,0.14769703960015382,0.041584006151480196,-0.05536332179930796,0.17279507881584008,-0.04822760476739715,0.03844675124951941,0.07972318339100345,0.05173394848135333,-0.024605920799692427,0.3553094963475586,0.03254133025759323,0.041584006151480196,-0.017777777777777778,-0.09842368319876971,0.03844675124951941,-0.14769703960015382,0.19986159169550174,0.019930795847750864,-0.044844290657439445,0.12456747404844293,-0.03254133025759323,-0.14769703960015382,-0.07535563244905807,-0.05173394848135333,0.012056901191849288,-0.05911572472126105,0.186082276047674,0.186082276047674,-0.11374086889657825,0.03844675124951941,-0.0629911572472126,0.16000000000000003,-0.01384083044982699,-0.186082276047674,-0.13588619761630144,0.13016532103037293,0.05911572472126105,0.11909265667051133,0.004982698961937716,-0.17937716262975778,-0.186082276047674,-0.2069357939254133,-0.07972318339100345,-0.0629911572472126,-0.006151480199923107
104,GNB004,124.134168881,48.2836221493,6.26,21.8,21.2,1.139654,1.182,-0.06698961937716265,-9.84236831987697E-4,0.21413302575932336,-0.186082276047674,-0.16000000000000003,0.03254133025759323,-0.2761399461745483,0.22145328719723184,0.07111111111111111,-0.022206843521722412,0.16633602460592078,-0.13588619761630144,0.14173010380622836,0.03844675124951941,-0.22145328719723184,-0.03254133025759323,-0.019930795847750864,-0.019930795847750864,-0.12456747404844293,0.03254133025759323,-0.05173394848135333,0.008858131487889272,0.07972318339100345,0.022206843521722412,-0.11909265667051133,0.11374086889657825,-6.151480199923106E-5,-0.03254133025759323,0.3278123798539023,-0.041584006151480196,0.07972318339100345,-0.08882737408688965,-0.10340638216070744,0.0015378700499807767,-0.1085121107266436,0.2599000384467512,-0.03844675124951941,0.03844675124951941,0.04822760476739715,-0.01384083044982699,-0.13588619761630144,-0.04822760476739715,-0.022206843521722412,-0.012056901191849288,-0.10340638216070744,0.22145328719723184,0.07972318339100345,-0.004982698961937716,0.05536332179930796,-0.05911572472126105,0.17937716262975778,0.022206843521722412,-0.14769703960015382,-0.13016532103037293,0.11909265667051133,-0.029773164167627833,0.13016532103037293,0.0271280276816609,-0.2364628988850442,-0.11909265667051133,-0.21413302575932336,-0.15378700499807765,-0.16000000000000003,0.07535563244905807
105,GNB006,124.199493314,48.2492892332,7.14,20.1,19.6,1.43164,1.523,-0.03844675124951941,0.004982698961937716,0.2761399461745483,-0.2288965782391388,-0.13016532103037293,0.07972318339100345,-0.2364628988850442,0.21413302575932336,0.029773164167627833,-0.07972318339100345,0.2288965782391388,-0.11909265667051133,0.13016532103037293,0.041584006151480196,-0.2069357939254133,-0.06698961937716265,-0.044844290657439445,0.04822760476739715,-0.13016532103037293,0.09356401384083046,0.0271280276816609,0.019930795847750864,0.16000000000000003,-0.044844290657439445,-0.022206843521722412,0.1929104190695886,0.03254133025759323,-0.05911572472126105,0.28444444444444444,0.05911572472126105,0.041584006151480196,-0.03254133025759323,-0.09356401384083046,0.017777777777777778,-0.13588619761630144,0.16633602460592078,-0.05536332179930796,0.024605920799692427,0.08882737408688965,-0.03844675124951941,-0.13588619761630144,-0.07111111111111111,-0.03543252595155709,-0.03543252595155709,-0.08421376393694734,0.19986159169550174,0.14173010380622836,-0.0629911572472126,0.14173010380622836,-0.044844290657439445,0.186082276047674,0.05173394848135333,-0.14173010380622836,-0.16000000000000003,0.07972318339100345,-0.05536332179930796,0.14173010380622836,9.84236831987697E-4,-0.1929104190695886,-0.12456747404844293,-0.15378700499807765,-0.11374086889657825,-0.16633602460592078,-0.0271280276816609
106,GNB007,124.312531047,48.3045375164,7,14,13,1.468685,1.31,-0.05911572472126105,0.08421376393694734,0.2069357939254133,-0.19986159169550174,-0.15378700499807765,0.003936947327950788,-0.22145328719723184,0.2679584775086506,0.1085121107266436,-0.0271280276816609,0.186082276047674,-0.08421376393694734,0.16000000000000003,0.044844290657439445,-0.186082276047674,-0.07111111111111111,-0.041584006151480196,-0.044844290657439445,-0.1085121107266436,0.07535563244905807,0.03254133025759323,0.007443291041906958,0.13588619761630144,-0.029773164167627833,-0.03543252595155709,0.12456747404844293,0.08421376393694734,-0.029773164167627833,0.31009611687812383,-0.008858131487889272,0.06698961937716265,-0.0271280276816609,-0.07972318339100345,0.017777777777777778,-0.13016532103037293,0.21413302575932336,-0.03254133025759323,0.029773164167627833,0.14173010380622836,-0.029773164167627833,-0.1085121107266436,-0.03844675124951941,-0.006151480199923107,-0.0629911572472126,-0.11374086889657825,0.2288965782391388,0.15378700499807765,-0.022206843521722412,0.022206843521722412,-0.022206843521722412,0.186082276047674,0.029773164167627833,-0.19986159169550174,-0.12456747404844293,0.11909265667051133,-0.022206843521722412,0.09356401384083046,0.0015378700499807767,-0.186082276047674,-0.24415224913494812,-0.21413302575932336,-0.11374086889657825,-0.10340638216070744,0.03543252595155709
107,GNB013,123.964791698,48.1331872502,5.96,23.4,21.3,1.387915,0.993,-0.029773164167627833,0.019930795847750864,0.33685505574778934,-0.2069357939254133,-0.1085121107266436,0.1085121107266436,-0.2761399461745483,0.2679584775086506,0.05911572472126105,-0.041584006151480196,0.12456747404844293,-0.07972318339100345,0.12456747404844293,0.13588619761630144,-0.186082276047674,-0.07111111111111111,-0.01384083044982699,0.08882737408688965,-0.08882737408688965,0.07111111111111111,0.041584006151480196,0.008858131487889272,0.186082276047674,-0.03844675124951941,-0.05911572472126105,0.12456747404844293,0.09356401384083046,-0.03844675124951941,0.2679584775086506,-0.0271280276816609,0.003014225297962322,0.04822760476739715,-0.13588619761630144,0.017777777777777778,-0.16000000000000003,0.17279507881584008,-5.536332179930795E-4,0.05911572472126105,0.11374086889657825,0.004982698961937716,-0.12456747404844293,-0.05911572472126105,-0.022206843521722412,-0.05536332179930796,-0.08882737408688965,0.186082276047674,0.11374086889657825,-0.07111111111111111,0.05911572472126105,-0.04822760476739715,0.2069357939254133,0.05173394848135333,-0.17279507881584008,-0.13016532103037293,0.11374086889657825,0.029773164167627833,0.1085121107266436,0.010396001537870049,-0.186082276047674,-0.16633602460592078,-0.17279507881584008,-0.1085121107266436,-0.10340638216070744,0.010396001537870049
108,GNB014,123.857168015,48.0500729167,7.47,27.3,27.3,0.906576,1.323,-0.022206843521722412,0.04822760476739715,0.19986159169550174,-0.2364628988850442,-0.0629911572472126,0.041584006151480196,-0.29287197231833906,0.2679584775086506,0.05911572472126105,-0.04822760476739715,0.1085121107266436,-0.08882737408688965,0.05911572472126105,0.09842368319876971,-0.16633602460592078,0.041584006151480196,0.003936947327950788,-0.003014225297962322,-0.07972318339100345,0.13016532103037293,-0.0015378700499807767,0.012056901191849288,0.16633602460592078,-0.06698961937716265,-0.07972318339100345,0.11909265667051133,0.13016532103037293,-0.08882737408688965,0.37425605536332185,-0.05173394848135333,0.022206843521722412,0.007443291041906958,-0.14173010380622836,0.024605920799692427,-0.11909265667051133,0.2679584775086506,0.017777777777777778,0.1085121107266436,0.09842368319876971,0.0015378700499807767,-0.04822760476739715,-0.01574778931180315,-0.07111111111111111,-0.05911572472126105,-0.06698961937716265,0.21413302575932336,0.12456747404844293,-0.024605920799692427,0.0271280276816609,-0.05536332179930796,0.2519646289888504,-0.01574778931180315,-0.17937716262975778,-0.05536332179930796,0.06698961937716265,0.017777777777777778,0.05536332179930796,-0.007443291041906958,-0.14769703960015382,-0.1929104190695886,-0.21413302575932336,-0.07972318339100345,-0.08882737408688965,0.012056901191849288
109,GNB015,123.943075948,48.0043036163,8.27,29.5,20.8,1.227799,0.982,-0.017777777777777778,-0.06698961937716265,0.17279507881584008,-0.19986159169550174,-0.08421376393694734,-0.07111111111111111,-0.28444444444444444,0.33685505574778934,0.041584006151480196,-0.003936947327950788,0.186082276047674,-0.1085121107266436,0.05173394848135333,0.03254133025759323,-0.2364628988850442,0.012056901191849288,-0.019930795847750864,-0.012056901191849288,-0.09356401384083046,0.07111111111111111,0.09356401384083046,-0.0271280276816609,0.10340638216070744,-0.0629911572472126,0.03254133025759323,0.12456747404844293,0.06698961937716265,0.07535563244905807,0.37425605536332185,-2.4605920799692423E-4,0.029773164167627833,-0.05911572472126105,-0.14769703960015382,0.03844675124951941,-0.07972318339100345,0.2364628988850442,0.04822760476739715,-0.06698961937716265,0.05911572472126105,-0.01384083044982699,-0.15378700499807765,-0.07972318339100345,-0.06698961937716265,0.04822760476739715,-0.08421376393694734,0.1929104190695886,0.186082276047674,-0.11374086889657825,0.022206843521722412,-0.019930795847750864,0.16633602460592078,-0.019930795847750864,-0.11909265667051133,-0.13588619761630144,0.07972318339100345,0.10340638216070744,0.13588619761630144,0.029773164167627833,-0.14173010380622836,-0.12456747404844293,-0.19986159169550174,-0.007443291041906958,-0.08882737408688965,-0.024605920799692427
110,GNB030,123.312306916,47.8645769833,5.75,33.7,32.8,1.318273,1.654,0.006151480199923107,0.08882737408688965,0.31009611687812383,-0.29287197231833906,-0.09842368319876971,0.07535563244905807,-0.2519646289888504,0.19986159169550174,0.07972318339100345,-0.11374086889657825,0.08882737408688965,-0.07111111111111111,0.07111111111111111,0.11909265667051133,-0.186082276047674,0.004982698961937716,-9.84236831987697E-4,0.07535563244905807,-0.05911572472126105,0.09842368319876971,0.05536332179930796,0.08882737408688965,0.14769703960015382,-0.05173394848135333,-0.09356401384083046,0.13588619761630144,0.10340638216070744,-0.1085121107266436,0.3188927335640138,-0.06698961937716265,0.0629911572472126,0.03844675124951941,-0.13016532103037293,0.05911572472126105,-0.11374086889657825,0.17937716262975778,-0.03254133025759323,0.1085121107266436,0.07535563244905807,-0.05536332179930796,-0.09842368319876971,-0.019930795847750864,-0.03844675124951941,-0.1085121107266436,-0.08421376393694734,0.16000000000000003,0.09356401384083046,-0.06698961937716265,0.03844675124951941,-0.010396001537870049,0.2364628988850442,-0.024605920799692427,-0.17937716262975778,-0.05536332179930796,0.05536332179930796,0.041584006151480196,0.03254133025759323,-0.041584006151480196,-0.15378700499807765,-0.16633602460592078,-0.22145328719723184,-0.1085121107266436,-0.14173010380622836,0.04822760476739715
111,GNB005,123.974133448,48.2643174997,7.43,24.7,24.7,1.248524,1.44,-0.03254133025759323,0.03844675124951941,0.33685505574778934,-0.2069357939254133,-0.11374086889657825,0.06698961937716265,-0.2679584775086506,0.2288965782391388,0.07535563244905807,-0.07535563244905807,0.09842368319876971,-0.14173010380622836,0.08882737408688965,0.09842368319876971,-0.2069357939254133,0.002214532871972318,0.019930795847750864,0.044844290657439445,-0.05173394848135333,0.09842368319876971,0.01574778931180315,0.05173394848135333,0.19986159169550174,-0.04822760476739715,-0.10340638216070744,0.13588619761630144,0.05173394848135333,-0.05173394848135333,0.3278123798539023,-0.01384083044982699,0.08882737408688965,-0.007443291041906958,-0.14769703960015382,0.05173394848135333,-0.13016532103037293,0.21413302575932336,-0.012056901191849288,0.1085121107266436,0.08421376393694734,-0.01574778931180315,-0.09842368319876971,-0.0271280276816609,-0.07535563244905807,-0.022206843521722412,-0.044844290657439445,0.17279507881584008,0.0629911572472126,-0.044844290657439445,0.05911572472126105,-0.044844290657439445,0.17937716262975778,0.006151480199923107,-0.186082276047674,-0.08882737408688965,0.11374086889657825,0.006151480199923107,0.0629911572472126,0.002214532871972318,-0.1929104190695886,-0.13016532103037293,-0.2069357939254133,-0.1085121107266436,-0.14173010380622836,0.003014225297962322
112,GNB008,123.879401982,48.1850213331,5.62,40.5,39.1,1.083674,1.696,-0.05173394848135333,0.044844290657439445,0.3188927335640138,-0.19986159169550174,-0.12456747404844293,0.003936947327950788,-0.2599000384467512,0.2761399461745483,0.13016532103037293,-0.08882737408688965,0.08421376393694734,-0.09356401384083046,0.15378700499807765,0.08882737408688965,-0.15378700499807765,-0.004982698961937716,-0.05536332179930796,0.09842368319876971,-0.0629911572472126,0.03543252595155709,0.010396001537870049,0.05173394848135333,0.16000000000000003,-0.003014225297962322,-0.05911572472126105,0.10340638216070744,0.041584006151480196,-0.1085121107266436,0.29287197231833906,-0.0629911572472126,0.10340638216070744,0.04822760476739715,-0.12456747404844293,0.07111111111111111,-0.16633602460592078,0.16000000000000003,-0.041584006151480196,0.13016532103037293,0.15378700499807765,-0.03543252595155709,-0.03543252595155709,0.003014225297962322,-0.019930795847750864,-0.08882737408688965,-0.07972318339100345,0.11909265667051133,0.06698961937716265,-0.0271280276816609,0.05536332179930796,-0.029773164167627833,0.19986159169550174,0.03844675124951941,-0.2069357939254133,-0.08421376393694734,0.05911572472126105,0.04822760476739715,0.10340638216070744,-0.041584006151480196,-0.2599000384467512,-0.14769703960015382,-0.1929104190695886,-0.07111111111111111,-0.15378700499807765,0.03543252595155709
